Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1977,1977,1000 US$,81731200,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1978,1978,1000 US$,92370932,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1979,1979,1000 US$,108361734,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1980,1980,1000 US$,116943616,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1981,1981,1000 US$,105606031,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1982,1982,1000 US$,100195188,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1983,1983,1000 US$,96604655,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1984,1984,1000 US$,97929837,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1985,1985,1000 US$,99189221,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1986,1986,1000 US$,118517298,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1987,1987,1000 US$,136150612,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1988,1988,1000 US$,149267359,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1989,1989,1000 US$,148924890,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1990,1990,1000 US$,169295969,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1991,1991,1000 US$,174742016,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1992,1992,1000 US$,190653992,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1993,1993,1000 US$,164760077,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1994,1994,1000 US$,189942713,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1995,1995,1000 US$,209428807,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1996,1996,1000 US$,216041839,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1997,1997,1000 US$,205081804,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1998,1998,1000 US$,207993102,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",1999,1999,1000 US$,200260633,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2000,2000,1000 US$,182693161,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2001,2001,1000 US$,187921088,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2002,2002,1000 US$,205858640,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2003,2003,1000 US$,253845504,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2004,2004,1000 US$,295026988,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2005,2005,1000 US$,308440029,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2006,2006,1000 US$,335752425,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2007,2007,1000 US$,407117676,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2008,2008,1000 US$,481612256,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2009,2009,1000 US$,423463403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2010,2010,1000 US$,441605082,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2011,2011,1000 US$,523713877,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2012,2012,1000 US$,505339420,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2013,2013,1000 US$,529040997,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2014,2014,1000 US$,529971724,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2015,2015,1000 US$,463286201,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,1882,"Agricult.Products,Total",2016,2016,1000 US$,470941224,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1961,1961,1000 US$,62256164,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1962,1962,1000 US$,67399526,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1963,1963,1000 US$,74383870,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1964,1964,1000 US$,83682028,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1965,1965,1000 US$,91333416,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1966,1966,1000 US$,99031902,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1967,1967,1000 US$,102378711,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1968,1968,1000 US$,112323991,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1969,1969,1000 US$,131688622,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1970,1970,1000 US$,152166958,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1971,1971,1000 US$,166215519,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1972,1972,1000 US$,201516661,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1973,1973,1000 US$,280003589,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1974,1974,1000 US$,385191287,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1975,1975,1000 US$,403467956,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1976,1976,1000 US$,457110162,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1977,1977,1000 US$,511025637,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1978,1978,1000 US$,593024722,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1979,1979,1000 US$,768665439,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1980,1980,1000 US$,918923071,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1981,1981,1000 US$,821726419,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1982,1982,1000 US$,777867074,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1983,1983,1000 US$,751621605,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1984,1984,1000 US$,763889590,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1985,1985,1000 US$,800569322,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1986,1986,1000 US$,936198924,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1987,1987,1000 US$,1130762191,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1988,1988,1000 US$,1279580090,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1989,1989,1000 US$,1367850796,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1990,1990,1000 US$,1630096403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1991,1991,1000 US$,1650011291,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1992,1992,1000 US$,1750922855,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1993,1993,1000 US$,1531381716,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1994,1994,1000 US$,1735271648,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1995,1995,1000 US$,2109494436,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1996,1996,1000 US$,2179239602,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1997,1997,1000 US$,2180899538,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1998,1998,1000 US$,2319711850,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,1999,1999,1000 US$,2351916292,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2000,2000,1000 US$,2517692141,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2001,2001,1000 US$,2464051258,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2002,2002,1000 US$,2584623591,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2003,2003,1000 US$,3135968845,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2004,2004,1000 US$,3772293721,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2005,2005,1000 US$,4157619688,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2006,2006,1000 US$,4926545791,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2007,2007,1000 US$,5529466001,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2008,2008,1000 US$,6223737159,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2009,2009,1000 US$,4711303021,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2010,2010,1000 US$,5319725080,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2011,2011,1000 US$,6236841982,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2012,2012,1000 US$,5869918480,A,"Aggregate, may include official, semi-official, estimated or calculated data"
TP,Crops and livestock products,5706,European Union,5622,Import Value,10,Total Merchandise Trade,2013,2013,1000 US$,5903940770,A,"Aggregate, may include official, semi-official, estimated or calculated data"
